dataset,method_name,payload_name,scenario,patch,sample_count,repeat_count,expected_operating_cost_best,expected_operating_cost_median,expected_operating_cost_mean,expected_operating_cost_std,risk_adjusted_cost_best,risk_adjusted_cost_median,risk_adjusted_cost_mean,risk_adjusted_cost_std,runtime_seconds_median,runtime_seconds_mean,runtime_seconds_std,feasibility_rate,feasibility_after_repair_rate,critical_load_served_fraction_best,critical_load_served_fraction_median,critical_energy_not_served_best,energy_not_served_kwh_best,total_energy_not_served_best,max_fraction_customers_unserved_per_hour_best,total_critical_infrastructure_unserved_hours_proxy_best,pre_repair_violation_rate,post_repair_violation_rate,pre_repair_violation_median,post_repair_violation_median,decoded_objective_best,runtime_seconds_total,time_to_good_solution
qci_small_synthetic,Piecewise-linear MILP baseline,combined_high_stress_MG1-MG2-MG3.json,combined_high_stress,MG1-MG2-MG3,2,2,13887.560761776873,13887.560761776873,13887.560761776873,0.0,14029.949192329173,14029.949192329173,14029.949192329173,0.0,0.021513520448934287,0.021513520448934287,4.36455593444407e-05,1.0,1.0,0.916036558116246,0.916036558116246,569.5537222092061,5544.270385793629,5544.270385793629,0.4204530732871973,4.0,0.0,0.0,0.0,0.0,9191712.047362944,0.043027040897868574,0.021469874889589846
qci_small_synthetic,Piecewise-linear MILP baseline,demand_surge_MG1-MG2-MG3.json,demand_surge,MG1-MG2-MG3,2,2,1724.0886254299166,1724.0886254299166,1724.0886254299166,0.0,1724.0886254299166,1724.0886254299166,1724.0886254299166,0.0,0.016066125012002885,0.016066125012002885,2.8125010430812836e-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.688625430627,0.03213225002400577,0.016038000001572073
qci_small_synthetic,Piecewise-linear MILP baseline,local_generator_failure_MG1-MG2-MG3.json,local_generator_failure,MG1-MG2-MG3,2,2,1213.1037219330015,1213.1037219330015,1213.1037219330015,0.0,1213.1037219330015,1213.1037219330015,1213.1037219330015,0.0,0.016735333018004894,0.016735333018004894,0.000791667029261589,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.703721933486,0.03347066603600979,0.015943665988743305
qci_small_synthetic,Piecewise-linear MILP baseline,normal_MG1-MG2-MG3.json,normal,MG1-MG2-MG3,2,2,1084.7994303330013,1084.7994303330013,1084.7994303330013,0.0,1084.7994303330013,1084.7994303330013,1084.7994303330013,0.0,0.024222770472988486,0.024222770472988486,0.005311729502864182,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.3994303332847,0.04844554094597697,0.018911040970124304
qci_small_synthetic,Piecewise-linear MILP baseline,pcc_failure_MG1-MG2-MG3.json,pcc_failure,MG1-MG2-MG3,2,2,8192.88442718149,8192.88442718149,8192.88442718149,0.0,8192.88442718149,8192.88442718149,8192.88442718149,0.0,0.016073875012807548,0.016073875012807548,2.7875066734850407e-05,1.0,1.0,1.0,1.0,0.0,74.15860433507179,74.15860433507179,0.006975982759955672,0.0,0.0,0.0,0.0,0.0,60089.507461731155,0.032147750025615096,0.016045999946072698
qci_small_synthetic,Piecewise-linear MILP baseline,renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall,MG1-MG2-MG3,2,2,1537.1843847988093,1537.1843847988093,1537.1843847988093,0.0,1537.1843847988093,1537.1843847988093,1537.1843847988093,0.0,0.01604860450606793,0.01604860450606793,0.000668479478918016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.7843847984993,0.03209720901213586,0.015380125027149916
qci_small_synthetic,Piecewise-linear MILP baseline,restoration_MG1-MG2-MG3.json,restoration,MG1-MG2-MG3,2,2,14135.897033697978,14135.897033697978,14135.897033697978,0.0,14135.897033697978,14135.897033697978,14135.897033697978,0.0,0.024954770517069846,0.024954770517069846,0.00014960445696488023,1.0,1.0,1.0,1.0,0.0,18.704442767423267,18.704442767423267,0.001869221648769413,0.0,0.0,0.0,0.0,0.0,27214.606970895442,0.04990954103413969,0.024805166060104966
qci_small_synthetic,Piecewise-linear MILP baseline,storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding,MG1-MG2-MG3,2,2,22356.01930193228,22356.01930193228,22356.01930193228,0.0,22356.01930193228,22356.01930193228,22356.01930193228,0.0,0.015540437016170472,0.015540437016170472,8.002104004845023e-05,1.0,1.0,1.0,1.0,0.0,2937.1260192909167,2937.1260192909167,0.24585198731974103,0.0,0.0,0.0,0.0,0.0,2078329.8328055753,0.031080874032340944,0.015460415976122022
qci_small_synthetic,QUBO/quadratized local search baseline,combined_high_stress_MG1-MG2-MG3.json,combined_high_stress,MG1-MG2-MG3,2,2,13909.275695429033,15056.857814527946,15056.857814527946,1147.5821190989136,14292.5634239928,15412.484767066631,15412.484767066631,1119.921343073831,1.0082088540075347,1.0082088540075347,0.0035218120319768786,1.0,1.0,0.8066052916327221,0.7902943178321609,1311.8647060544047,6172.800731723071,6172.800731723071,0.4681180494177708,4.0,0.0,0.0,0.0,0.0,14144477.885193383,2.0164177080150694,1.0046870419755578
qci_small_synthetic,QUBO/quadratized local search baseline,demand_surge_MG1-MG2-MG3.json,demand_surge,MG1-MG2-MG3,2,2,22743.501406507556,22743.501406507556,22743.501406507556,0.0,22743.501406507556,22743.501406507556,22743.501406507556,0.0,1.2424121875083074,1.2424121875083074,0.06089060450904071,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208110.36515573127,2.484824375016615,1.1815215829992667
qci_small_synthetic,QUBO/quadratized local search baseline,local_generator_failure_MG1-MG2-MG3.json,local_generator_failure,MG1-MG2-MG3,2,2,15263.046166237345,15263.046166237345,15263.046166237345,0.0,15263.046166237345,15263.046166237345,15263.046166237345,0.0,1.1678959999699146,1.1678959999699146,0.0005682080518454313,1.0,1.0,1.0,1.0,0.0,46.66362000000004,46.66362000000004,0.004431780450802132,0.0,0.0,0.0,0.0,0.0,219737.9554248483,2.335791999939829,1.1673277919180691
qci_small_synthetic,QUBO/quadratized local search baseline,normal_MG1-MG2-MG3.json,normal,MG1-MG2-MG3,2,2,21640.05947779536,21640.05947779536,21640.05947779536,0.0,21640.05947779536,21640.05947779536,21640.05947779536,0.0,1.1958862289902754,1.1958862289902754,0.008309271011967212,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163472.4154471323,2.391772457980551,1.1875769579783082
qci_small_synthetic,QUBO/quadratized local search baseline,pcc_failure_MG1-MG2-MG3.json,pcc_failure,MG1-MG2-MG3,2,2,22449.45197662164,22449.45197662164,22449.45197662164,0.0,22449.45197662164,22449.45197662164,22449.45197662164,0.0,1.1975699790054932,1.1975699790054932,0.06731527100782841,1.0,1.0,1.0,1.0,0.0,119.64705000000015,119.64705000000015,0.011255008984639454,0.0,0.0,0.0,0.0,0.0,302863.95009772485,2.3951399580109864,1.1302547079976648
qci_small_synthetic,QUBO/quadratized local search baseline,renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall,MG1-MG2-MG3,2,2,22672.275787543553,22672.275787543553,22672.275787543553,0.0,22672.275787543553,22672.275787543553,22672.275787543553,0.0,1.2196108750067651,1.2196108750067651,0.02398029202595353,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200168.8637149309,2.4392217500135303,1.1956305829808116
qci_small_synthetic,QUBO/quadratized local search baseline,restoration_MG1-MG2-MG3.json,restoration,MG1-MG2-MG3,2,2,22422.97328359802,22422.97328359802,22422.97328359802,0.0,22422.97328359802,22422.97328359802,22422.97328359802,0.0,1.0662674370105378,1.0662674370105378,0.004822771006729454,1.0,1.0,1.0,1.0,0.0,75.92407000000014,75.92407000000014,0.0075874441741648,0.0,0.0,0.0,0.0,0.0,213860.69694783096,2.1325348740210757,1.0614446660038084
qci_small_synthetic,QUBO/quadratized local search baseline,storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding,MG1-MG2-MG3,2,2,20995.126424018006,20995.126424018006,20995.126424018006,0.0,20996.733606293004,20996.733606293004,20996.733606293004,0.0,1.005355270463042,1.005355270463042,0.004767979495227337,1.0,1.0,0.9989538604180611,0.9989538604180611,6.428729099999941,3336.3546285334223,3336.3546285334223,0.2792693981943558,4.0,0.0,0.0,0.0,0.0,2426564.3733549863,2.010710540926084,1.0005872909678146
qci_small_synthetic,SLSQPDispatchOptimizer,combined_high_stress_MG1-MG2-MG3.json,combined_high_stress,MG1-MG2-MG3,2,2,16545.77458579816,16545.77458579816,16545.77458579816,0.0,16851.478069175533,16851.478069175533,16851.478069175533,0.0,0.08292168704792857,0.08292168704792857,0.00033160403836518526,1.0,1.0,0.8197331302785233,0.8197331302785233,1222.8139335094938,5975.713782888968,5975.713782888968,0.45317184232902086,4.0,0.0,0.0,0.0,0.0,3307923.630254559,0.16584337409585714,0.08259008300956339
qci_small_synthetic,SLSQPDispatchOptimizer,demand_surge_MG1-MG2-MG3.json,demand_surge,MG1-MG2-MG3,2,2,17070.544232530796,17070.544232530796,17070.544232530796,0.0,17070.545696260237,17070.545696260237,17070.545696260237,0.0,0.09959633351536468,0.09959633351536468,0.0004705835017375648,1.0,1.0,0.9999990800700772,0.9999990800700772,0.005854917761268534,36.733406513555664,36.733406513555664,0.0029689937378348185,4.0,0.0,0.0,0.0,0.0,18455.162677987923,0.19919266703072935,0.09912575001362711
qci_small_synthetic,SLSQPDispatchOptimizer,local_generator_failure_MG1-MG2-MG3.json,local_generator_failure,MG1-MG2-MG3,2,2,14769.63025990368,14769.63025990368,14769.63025990368,0.0,14769.63025990368,14769.63025990368,14769.63025990368,0.0,0.09737179195508361,0.09737179195508361,0.00020374997984617949,1.0,1.0,1.0,1.0,0.0,46.66362000000004,46.66362000000004,0.004431780450802132,0.0,0.0,0.0,0.0,0.0,16356.419360426593,0.19474358391016722,0.09716804197523743
qci_small_synthetic,SLSQPDispatchOptimizer,normal_MG1-MG2-MG3.json,normal,MG1-MG2-MG3,2,2,16122.25560236539,16122.25560236539,16122.25560236539,0.0,16122.258207252342,16122.258207252342,16122.258207252342,0.0,0.10177985450718552,0.10177985450718552,1.560442615300417e-05,1.0,1.0,0.999997999238195,0.999997999238195,0.010419547808178813,0.011141796006980885,0.011141796006980885,1.100495706929416e-06,4.0,0.0,0.0,0.0,0.0,18696.053879979965,0.20355970901437104,0.10176425008103251
qci_small_synthetic,SLSQPDispatchOptimizer,pcc_failure_MG1-MG2-MG3.json,pcc_failure,MG1-MG2-MG3,2,2,21777.513456364577,21777.513456364577,21777.513456364577,0.0,21777.521032842305,21777.521032842305,21777.521032842305,0.0,0.09510745800798759,0.09510745800798759,9.912502719089389e-05,1.0,1.0,0.9999944577698124,0.9999944577698124,0.03030591091467671,96.32337868903313,96.32337868903313,0.009060988069291261,4.0,0.0,0.0,0.0,0.0,26335.460029808484,0.19021491601597518,0.0950083329807967
qci_small_synthetic,SLSQPDispatchOptimizer,renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall,MG1-MG2-MG3,2,2,19620.20170708936,19620.20170708936,19620.20170708936,0.0,19620.205630343862,19620.205630343862,19620.205630343862,0.0,0.09991543798241764,0.09991543798241764,0.00020377093460410833,1.0,1.0,0.9999970457120874,0.9999970457120874,0.01569301800389683,0.016782432580794635,0.016782432580794635,1.6251291837197593e-06,4.0,0.0,0.0,0.0,0.0,20746.289604122016,0.1998308759648353,0.09971166704781353
qci_small_synthetic,SLSQPDispatchOptimizer,restoration_MG1-MG2-MG3.json,restoration,MG1-MG2-MG3,2,2,22085.41678280216,22085.41678280216,22085.41678280216,0.0,22085.417030433484,22085.417030433484,22085.417030433484,0.0,0.08850737498141825,0.08850737498141825,0.0005566669860854745,1.0,1.0,0.9999998075850217,0.9999998075850217,0.0009905252998850473,45.19297572928749,45.19297572928749,0.004516343504903687,4.0,0.0,0.0,0.0,0.0,22709.095082972894,0.1770147499628365,0.08795070799533278
qci_small_synthetic,SLSQPDispatchOptimizer,storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding,MG1-MG2-MG3,2,2,22355.96169640189,22355.96169640189,22355.96169640189,0.0,22357.5725574692,22357.5725574692,22357.5725574692,0.0,0.0837552499724552,0.0837552499724552,0.00023387500550597906,1.0,1.0,0.9989514658357475,0.9989514658357475,6.443444269244797,2940.8917270972306,2940.8917270972306,0.24616719570432075,4.0,0.0,0.0,0.0,0.0,1119397.3014741861,0.1675104999449104,0.08352137496694922
qci_small_synthetic,Stress-only reserve heuristic baseline,combined_high_stress_MG1-MG2-MG3.json,combined_high_stress,MG1-MG2-MG3,2,2,15474.28550831956,15474.28550831956,15474.28550831956,0.0,15657.944299006329,15657.944299006329,15657.944299006329,0.0,3.9583013858646154e-05,3.9583013858646154e-05,5.582987796515226e-06,1.0,1.0,0.89170030080074,0.89170030080074,734.6351627470716,6997.940809451072,6997.940809451072,0.5306930425966999,4.0,0.0,0.0,0.0,0.0,11746125.465671845,7.916602771729231e-05,3.400002606213093e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,demand_surge_MG1-MG2-MG3.json,demand_surge,MG1-MG2-MG3,2,2,22339.338202871637,22339.338202871637,22339.338202871637,0.0,22339.338202871637,22339.338202871637,22339.338202871637,0.0,3.633397864177823e-05,3.633397864177823e-05,2.2500171326100826e-06,1.0,1.0,1.0,1.0,0.0,3243.5051498000016,3243.5051498000016,0.2621577303166116,0.0,0.0,0.0,0.0,0.0,2292778.54306287,7.266795728355646e-05,3.408396150916815e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,local_generator_failure_MG1-MG2-MG3.json,local_generator_failure,MG1-MG2-MG3,2,2,15186.360023730716,15186.360023730716,15186.360023730716,0.0,15186.360023730716,15186.360023730716,15186.360023730716,0.0,3.347947495058179e-05,3.347947495058179e-05,1.8748687580227852e-07,1.0,1.0,1.0,1.0,0.0,1379.1427600000006,1379.1427600000006,0.13098122097328274,0.0,0.0,0.0,0.0,0.0,1260036713.7051158,6.695894990116358e-05,3.329198807477951e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,normal_MG1-MG2-MG3.json,normal,MG1-MG2-MG3,2,2,21602.483744134268,21602.483744134268,21602.483744134268,0.0,21602.483744134268,21602.483744134268,21602.483744134268,0.0,4.085403634235263e-05,4.085403634235263e-05,7.145979907363653e-06,1.0,1.0,1.0,1.0,0.0,928.921,928.921,0.09175123758647845,0.0,0.0,0.0,0.0,0.0,671832.7837441345,8.170807268470526e-05,3.3708056434988976e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,pcc_failure_MG1-MG2-MG3.json,pcc_failure,MG1-MG2-MG3,2,2,15626.43037114718,15626.43037114718,15626.43037114718,0.0,15626.43037114718,15626.43037114718,15626.43037114718,0.0,3.479100996628404e-05,3.479100996628404e-05,1.7500133253633976e-06,1.0,1.0,1.0,1.0,0.0,3312.6857327899997,3312.6857327899997,0.31161911376702,0.0,0.0,0.0,0.0,0.0,2334492.043324144,6.958201993256807e-05,3.304099664092064e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall,MG1-MG2-MG3,2,2,22339.338202871637,22339.338202871637,22339.338202871637,0.0,22339.338202871637,22339.338202871637,22339.338202871637,0.0,3.2145995646715164e-05,3.2145995646715164e-05,1.2710224837064743e-06,1.0,1.0,1.0,1.0,0.0,2829.4806800000006,2829.4806800000006,0.27399315359689685,0.0,0.0,0.0,0.0,0.0,2002961.41420287,6.429199129343033e-05,3.087497316300869e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,restoration_MG1-MG2-MG3.json,restoration,MG1-MG2-MG3,2,2,9506.064910473258,9506.064910473258,9506.064910473258,0.0,9506.064910473258,9506.064910473258,9506.064910473258,0.0,3.214605385437608e-05,3.214605385437608e-05,1.4604302123188972e-07,1.0,1.0,1.0,1.0,0.0,3723.3535736369995,3723.3535736369995,0.37209197795439164,0.0,0.0,0.0,0.0,0.0,2615839.16645637,6.429210770875216e-05,3.200001083314419e-05
qci_small_synthetic,Stress-only reserve heuristic baseline,storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding,MG1-MG2-MG3,2,2,11363.664131878879,11363.664131878879,11363.664131878879,0.0,11363.664131878879,11363.664131878879,11363.664131878879,0.0,3.0729512218385935e-05,3.0729512218385935e-05,1.8748687580227852e-07,1.0,1.0,1.0,1.0,0.0,5801.532252316,5801.532252316,0.48561696854798375,0.0,0.0,0.0,0.0,0.0,4072421.840753077,6.145902443677187e-05,3.0542025342583656e-05
