benchmark,consensus_replicate,converged,convergence_tolerance,dual_residual,final_status,iteration,iteration_count,maximum_iterations,method,primal_residual,raw_conflict_count,rho,unresolved_conflict_count
pglib_case14_ieee,qci_sample_016,False,1e-06,1.608631310459857e-18,completed,12,29,200,QCi SC-CMPO,0.09362471782736709,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.656612824240272e-18,completed,13,29,200,QCi SC-CMPO,0.0468123589138206,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.3247551968492941e-18,completed,14,29,200,QCi SC-CMPO,0.02340617945657562,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.601192513094762e-18,completed,15,29,200,QCi SC-CMPO,0.01170308972782457,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.6876977902125061e-18,completed,16,29,200,QCi SC-CMPO,0.00585154486456514,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.60676055092022e-18,completed,17,29,200,QCi SC-CMPO,0.002925772432381662,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.762532078725482e-18,completed,18,29,200,QCi SC-CMPO,0.0014628862158765404,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.3642420526604284e-12,completed,19,29,200,QCi SC-CMPO,0.0007314431079382702,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.301871729220589e-18,completed,20,29,200,QCi SC-CMPO,0.0003657215539691351,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.364242052660319e-12,completed,21,29,200,QCi SC-CMPO,0.00018286077698456755,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.7158805339606828e-18,completed,22,29,200,QCi SC-CMPO,9.143038849228379e-05,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.4989946638482907e-18,completed,23,29,200,QCi SC-CMPO,4.571519424614192e-05,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.5003265798913657e-18,completed,24,29,200,QCi SC-CMPO,2.2857597123071026e-05,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.3642420526602906e-12,completed,25,29,200,QCi SC-CMPO,1.1428798561535665e-05,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.4888362471290903e-18,completed,26,29,200,QCi SC-CMPO,5.7143992807680274e-06,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.364242052660388e-12,completed,27,29,200,QCi SC-CMPO,2.8571996403845474e-06,199,1.0,0
pglib_case14_ieee,qci_sample_016,False,1e-06,1.3831879450961937e-18,completed,28,29,200,QCi SC-CMPO,1.428599820193124e-06,199,1.0,0
pglib_case14_ieee,qci_sample_016,True,1e-06,1.4143248776590497e-18,completed,29,29,200,QCi SC-CMPO,7.14300371077406e-07,199,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,2.7284841053187847e-12,completed,1,29,200,QCi SC-CMPO,260.4566357915553,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.0505379675702384e-12,completed,2,29,200,QCi SC-CMPO,130.2283178957777,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,1.3642420530156416e-12,completed,3,29,200,QCi SC-CMPO,65.11415894788927,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,2.369618109694771e-17,completed,4,29,200,QCi SC-CMPO,32.55707947394422,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,2.888750126561422e-17,completed,5,29,200,QCi SC-CMPO,16.278539736972306,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.224106501064259e-17,completed,6,29,200,QCi SC-CMPO,8.13926986848536,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.8356397492631223e-17,completed,7,29,200,QCi SC-CMPO,4.06963493424307,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,2.9512067304847536e-17,completed,8,29,200,QCi SC-CMPO,2.0348174671214436,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.5939727680296907e-17,completed,9,29,200,QCi SC-CMPO,1.0174087335614648,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.485162678880275e-17,completed,10,29,200,QCi SC-CMPO,0.5087043667805256,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.551404426820596e-17,completed,11,29,200,QCi SC-CMPO,0.25435218338997906,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.9886917390781986e-17,completed,12,29,200,QCi SC-CMPO,0.12717609169554894,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.650223279109142e-17,completed,13,29,200,QCi SC-CMPO,0.06358804584726188,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.2139324334473055e-17,completed,14,29,200,QCi SC-CMPO,0.03179402292406003,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.5956494925577653e-17,completed,15,29,200,QCi SC-CMPO,0.015897011461643573,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.490831630528346e-17,completed,16,29,200,QCi SC-CMPO,0.007948505731019587,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.1772262508500804e-17,completed,17,29,200,QCi SC-CMPO,0.003974252865510413,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.3199365321460596e-17,completed,18,29,200,QCi SC-CMPO,0.0019871264322466266,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.012140378262683e-17,completed,19,29,200,QCi SC-CMPO,0.0009935632164428385,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,1.3642420532346143e-12,completed,20,29,200,QCi SC-CMPO,0.0004967816081684935,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,1.3642420532177978e-12,completed,21,29,200,QCi SC-CMPO,0.00024839080408424675,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.2894313745565255e-17,completed,22,29,200,QCi SC-CMPO,0.00012419540204212337,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.6949325477759186e-17,completed,23,29,200,QCi SC-CMPO,6.209770102106169e-05,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,1.3642420531315111e-12,completed,24,29,200,QCi SC-CMPO,3.10488505105309e-05,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.3996424836864385e-17,completed,25,29,200,QCi SC-CMPO,1.552442525526544e-05,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,1.364242053152665e-12,completed,26,29,200,QCi SC-CMPO,7.762212627632755e-06,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,4.154348556140682e-17,completed,27,29,200,QCi SC-CMPO,3.881106313816662e-06,319,1.0,0
pglib_case14_ieee,qci_sample_017,False,1e-06,3.2033884629799536e-17,completed,28,29,200,QCi SC-CMPO,1.9405531569082802e-06,319,1.0,0
pglib_case14_ieee,qci_sample_017,True,1e-06,3.1824736085847256e-17,completed,29,29,200,QCi SC-CMPO,9.702765653553499e-07,319,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,1.3642420526593924e-12,completed,1,30,200,QCi SC-CMPO,300.66797252580017,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,1.3642420526594511e-12,completed,2,30,200,QCi SC-CMPO,150.3339862629002,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,5.941536140515962e-19,completed,3,30,200,QCi SC-CMPO,75.16699313145007,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,5.780514274446963e-19,completed,4,30,200,QCi SC-CMPO,37.583496565725035,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,7.161036156119635e-19,completed,5,30,200,QCi SC-CMPO,18.79174828286245,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.461834431153019e-19,completed,6,30,200,QCi SC-CMPO,9.395874141431669,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,5.9710536100648515e-19,completed,7,30,200,QCi SC-CMPO,4.69793707071552,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.139837963259202e-19,completed,8,30,200,QCi SC-CMPO,2.348968535358427,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.636847729794508e-19,completed,9,30,200,QCi SC-CMPO,1.174484267677864,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,5.369046472011937e-19,completed,10,30,200,QCi SC-CMPO,0.5872421338394398,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.324795641050497e-19,completed,11,30,200,QCi SC-CMPO,0.29362106691946743,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.809554897170131e-19,completed,12,30,200,QCi SC-CMPO,0.146810533460527,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,5.819899214803561e-19,completed,13,30,200,QCi SC-CMPO,0.0734052667305797,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.547077044891285e-19,completed,14,30,200,QCi SC-CMPO,0.03670263336463622,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.953232533915922e-19,completed,15,30,200,QCi SC-CMPO,0.018351316682120946,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,7.227415028161575e-19,completed,16,30,200,QCi SC-CMPO,0.009175658340951149,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,6.867886048155303e-19,completed,17,30,200,QCi SC-CMPO,0.004587829170900764,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.7284841053189136e-12,completed,18,30,200,QCi SC-CMPO,0.0022939145851135745,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.72848410531889e-12,completed,19,30,200,QCi SC-CMPO,0.0011469572925567873,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,7.013315158814017e-19,completed,20,30,200,QCi SC-CMPO,0.0005734786462783936,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.7284841053188675e-12,completed,21,30,200,QCi SC-CMPO,0.0002867393231391968,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.7284841053188772e-12,completed,22,30,200,QCi SC-CMPO,0.0001433696615695984,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,7.472808663833867e-19,completed,23,30,200,QCi SC-CMPO,7.16848307847992e-05,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.728484105318883e-12,completed,24,30,200,QCi SC-CMPO,3.5842415392399636e-05,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.728484105318895e-12,completed,25,30,200,QCi SC-CMPO,1.7921207696199818e-05,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,7.134491691022466e-19,completed,26,30,200,QCi SC-CMPO,8.960603848099917e-06,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.728484105318871e-12,completed,27,30,200,QCi SC-CMPO,4.48030192405023e-06,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,2.728484105318834e-12,completed,28,30,200,QCi SC-CMPO,2.2401509620251035e-06,199,1.0,0
pglib_case14_ieee,qci_sample_018,False,1e-06,7.271865416210157e-19,completed,29,30,200,QCi SC-CMPO,1.1200756243756913e-06,199,1.0,0
pglib_case14_ieee,qci_sample_018,True,1e-06,5.996993266560446e-19,completed,30,30,200,QCi SC-CMPO,5.600379288561355e-07,199,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,1.6263032587282567e-19,completed,1,30,200,QCi SC-CMPO,354.7010935923152,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.7284841053190056e-12,completed,2,30,200,QCi SC-CMPO,177.35054679615766,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.7284841053193898e-12,completed,3,30,200,QCi SC-CMPO,88.67527339807918,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,1.981925761394231e-18,completed,4,30,200,QCi SC-CMPO,44.337636699039365,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.1211740453000196e-18,completed,5,30,200,QCi SC-CMPO,22.16881834951949,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.280650799535979e-18,completed,6,30,200,QCi SC-CMPO,11.084409174759731,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.7304247963768557e-18,completed,7,30,200,QCi SC-CMPO,5.5422045873800325,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.673949983132499e-18,completed,8,30,200,QCi SC-CMPO,2.7711022936901344,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.7843288300761882e-18,completed,9,30,200,QCi SC-CMPO,1.385551146844834,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.836682989653717e-18,completed,10,30,200,QCi SC-CMPO,0.6927755734224622,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.8445697631813634e-18,completed,11,30,200,QCi SC-CMPO,0.34638778671140136,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.9275154634598744e-18,completed,12,30,200,QCi SC-CMPO,0.1731938933552241,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,3.132665958173835e-18,completed,13,30,200,QCi SC-CMPO,0.08659694667798945,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,3.161188352558011e-18,completed,14,30,200,QCi SC-CMPO,0.04329847333883781,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.742485167982413e-18,completed,15,30,200,QCi SC-CMPO,0.02164923666947179,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.817415766739186e-18,completed,16,30,200,QCi SC-CMPO,0.010824618334937943,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.7284841053199847e-12,completed,17,30,200,QCi SC-CMPO,0.005412309167352684,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.728484105320393e-12,completed,18,30,200,QCi SC-CMPO,0.002706154583589278,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.7982431145153743e-18,completed,19,30,200,QCi SC-CMPO,0.0013530772917937205,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.728484105319832e-12,completed,20,30,200,QCi SC-CMPO,0.0006765386458968603,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.728484105320386e-12,completed,21,30,200,QCi SC-CMPO,0.00033826932294843013,407,1.0,0
pglib_case14_ieee,qci_sample_019,False,1e-06,2.509612681812658e-18,completed,22,30,200,QCi SC-CMPO,0.00016913466147421507,407,1.0,0
