benchmark,dataset,payload_name,scenario,patch,sample_count,energy_selector_critical_ENS,challenge_selector_critical_ENS,critical_ENS_delta_challenge_minus_energy,challenge_improves_critical_ENS,energy_selector_max_customers_unserved,challenge_selector_max_customers_unserved,max_customers_unserved_delta_challenge_minus_energy,challenge_reduces_max_customers_unserved,energy_selector_infra_hours,challenge_selector_infra_hours,infra_hours_delta_challenge_minus_energy,energy_selector_critical_load_served,challenge_selector_critical_load_served,critical_load_served_delta_challenge_minus_energy,energy_selector_risk_adjusted_cost,challenge_selector_risk_adjusted_cost,risk_adjusted_cost_delta_challenge_minus_energy,best_selector_still_fails,best_selector_failure_reasons
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS14_MG-BUS1_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG.json,demand_surge,BUS14_MG-BUS1_MG,30,81.8688552,0.0,-81.8688552,True,0.1069653622455698,0.0,-0.1069653622455698,True,6.0,0.0,-6.0,0.0,1.0,1.0,131.81006308582246,109.76302956458058,-22.047033521241886,False,
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS14_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG.json,demand_surge,BUS14_MG,30,59.3816256,59.3816256,0.0,False,0.0688727541539389,0.0688727541539389,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,89.52938006534092,89.52938006534092,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG.json,demand_surge,BUS1_MG-BUS2_MG,30,87.153924,0.0,-87.153924,True,0.1383972232017299,0.0,-0.1383972232017299,True,6.0,0.0,-6.0,0.0,1.0,1.0,157.90022215238017,149.22643030039683,-8.673791851983339,False,
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS1_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG.json,demand_surge,BUS1_MG,30,22.4872296,22.4872296,0.0,False,0.0380926080916309,0.0380926080916309,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,82.41198235470695,74.98805144646744,-7.423930908239512,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS2_MG__from__demand_surge_BUS14_MG-BUS1_MG-BUS2_MG.json,demand_surge,BUS2_MG,30,64.6666944,64.6666944,0.0,False,0.100304615110099,0.100304615110099,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,143.8050851053409,143.8050851053409,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS3_MG-BUS4_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG.json,demand_surge,BUS3_MG-BUS4_MG,30,458.3415088,0.3032899999999969,-458.0382188,True,0.6184942674657389,0.0263286946506775,-0.5921655728150613,True,6.0,6.0,0.0,0.0266000808775991,0.9993558897551228,0.9727558088775237,228.7316816586818,267.152204876,38.42052321731819,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS3_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG.json,demand_surge,BUS3_MG,30,304.394112,304.394112,0.0,False,0.4354237208926879,0.4354237208926879,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,106.4765756653409,106.4765756653409,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS4_MG-BUS9_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG.json,demand_surge,BUS4_MG-BUS9_MG,30,271.5068544,0.0,-271.5068544,True,0.354011097769207,0.0079577308395087,-0.3460533669296983,True,6.0,0.0,-6.0,0.0185055084114621,1.0,0.9814944915885379,244.7832472586818,308.3093235013409,63.52607624265909,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS4_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG.json,demand_surge,BUS4_MG,30,166.47248639999998,166.47248639999998,0.0,False,0.220947493191831,0.220947493191831,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,190.9763222653409,165.18843083534088,-25.78789143000003,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,demand_surge_BUS9_MG__from__demand_surge_BUS3_MG-BUS4_MG-BUS9_MG.json,demand_surge,BUS9_MG,30,110.153472,110.153472,0.0,False,0.136358808559812,0.136358808559812,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,158.6875556653409,147.5509556653409,-11.136600000000016,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS14_MG-BUS1_MG__from__local_generator_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,local_generator_failure,BUS14_MG-BUS1_MG,30,69.71985280000001,0.0,-69.71985280000001,True,0.1069653364358513,0.0,-0.1069653364358513,True,6.0,0.0,-6.0,0.0,1.0,1.0,128.44942210128335,112.95159617307634,-15.497825928207007,False,
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS14_MG__from__local_generator_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,local_generator_failure,BUS14_MG,30,50.56964640000001,50.56964640000001,0.0,False,0.06887275614444,0.06887275614444,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,87.3866942653409,87.3866942653409,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,local_generator_failure,BUS1_MG-BUS2_MG,30,74.22064,0.0,-74.22064,True,0.1280187408860257,0.0,-0.1280187408860257,True,6.0,0.0,-6.0,0.0,1.0,1.0,149.83119239837512,130.14816509238494,-19.68302730599018,False,
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS1_MG__from__local_generator_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,local_generator_failure,BUS1_MG,30,19.1502064,19.1502064,0.0,False,0.0380925802914113,0.0380925802914113,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,81.98532204480681,76.1465090458974,-5.838812998909404,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS2_MG__from__local_generator_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,local_generator_failure,BUS2_MG,30,55.0704336,55.0704336,0.0,False,0.1003046180090166,0.1003046180090166,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,124.53255110934091,116.4453235478409,-8.087227561500015,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS3_MG-BUS4_MG__from__local_generator_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,local_generator_failure,BUS3_MG-BUS4_MG,30,377.5305376,0.0,-377.5305376,True,0.6386372705500751,0.0160848743628343,-0.6225523961872408,True,6.0,0.0,-6.0,0.0585085773240307,1.0,0.9414914226759693,221.8463013533409,260.110469883,38.264168529659116,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS3_MG__from__local_generator_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,local_generator_failure,BUS3_MG,30,259.22332800000004,259.22332800000004,0.0,False,0.4354237334769297,0.4354237334769297,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,95.69590766534093,95.69590766534093,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS4_MG-BUS9_MG__from__local_generator_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,local_generator_failure,BUS4_MG-BUS9_MG,30,235.5758496,0.0,-235.5758496,True,0.3573063120782023,0.0048483856454923,-0.35245792643271,True,6.0,0.0,-6.0,0.0,1.0,1.0,254.66596608268185,306.3725481656818,51.706582082999944,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS4_MG__from__local_generator_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,local_generator_failure,BUS4_MG,30,141.7686816,141.7686816,0.0,False,0.2209474995774653,0.2209474995774653,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,183.8846289013409,166.29124706534088,-17.59338183600002,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,local_generator_failure_BUS9_MG__from__local_generator_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,local_generator_failure,BUS9_MG,30,93.807168,93.807168,0.0,False,0.1363588125007369,0.1363588125007369,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,152.6587826653409,139.98378266534093,-12.674999999999983,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,normal_BUS14_MG-BUS1_MG__from__normal_BUS14_MG-BUS1_MG-BUS2_MG.json,normal,BUS14_MG-BUS1_MG,30,67.03832,0.0,-67.03832,True,0.1069653364358513,0.0,-0.1069653364358513,True,6.0,0.0,-6.0,0.0,1.0,1.0,151.0677664679077,112.3808884308062,-38.68687803710149,False,
pglib_case14_ieee,pglib_case14_adapted,normal_BUS14_MG__from__normal_BUS14_MG-BUS1_MG-BUS2_MG.json,normal,BUS14_MG,30,48.624660000000006,48.624660000000006,0.0,False,0.06887275614444,0.06887275614444,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,86.7798296653409,86.7798296653409,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,normal_BUS1_MG-BUS2_MG__from__normal_BUS14_MG-BUS1_MG-BUS2_MG.json,normal,BUS1_MG-BUS2_MG,30,71.36599999999999,0.0,-71.36599999999999,True,0.138397198300428,0.0,-0.138397198300428,True,6.0,0.0,-6.0,0.0,1.0,1.0,155.14637712900824,94.19965434297372,-60.94672278603453,False,
pglib_case14_ieee,pglib_case14_adapted,normal_BUS1_MG__from__normal_BUS14_MG-BUS1_MG-BUS2_MG.json,normal,BUS1_MG,30,18.41366,18.41366,0.0,False,0.0380925802914113,0.0380925802914113,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,82.81060101473875,70.16631464577371,-12.64428636896504,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,normal_BUS2_MG__from__normal_BUS14_MG-BUS1_MG-BUS2_MG.json,normal,BUS2_MG,30,52.95234,52.95234,0.0,False,0.1003046180090166,0.1003046180090166,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,156.6447985933409,149.1735995053409,-7.47119908800002,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,normal_BUS3_MG-BUS4_MG__from__normal_BUS3_MG-BUS4_MG-BUS9_MG.json,normal,BUS3_MG-BUS4_MG,30,379.8285764,0.0,-379.8285764,True,0.651858434302739,0.0354665368273346,-0.6163918974754045,True,6.0,0.0,-6.0,0.0148888007767425,1.0,0.9851111992232575,214.03168551618177,239.74372614599997,25.712040629818205,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,normal_BUS3_MG__from__normal_BUS3_MG-BUS4_MG-BUS9_MG.json,normal,BUS3_MG,30,249.25320000000005,249.25320000000005,0.0,False,0.4354237334769296,0.4340008725831998,-0.0014228608937297826,True,6.0,6.0,0.0,0.0,0.0,0.0,92.1793196653409,92.50511966534091,0.3258000000000152,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,normal_BUS4_MG-BUS9_MG__from__normal_BUS3_MG-BUS4_MG-BUS9_MG.json,normal,BUS4_MG-BUS9_MG,30,226.51524,0.0,-226.51524,True,0.3573063120782022,0.0134141979506086,-0.3438921141275936,True,6.0,0.0,-6.0,0.0,1.0,1.0,223.91512213163963,312.20609592,88.29097378836036,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,normal_BUS4_MG__from__normal_BUS3_MG-BUS4_MG-BUS9_MG.json,normal,BUS4_MG,30,136.31604,136.31604,0.0,False,0.2209474995774652,0.2209474995774652,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,173.250913164,154.676234088,-18.574679075999995,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,normal_BUS9_MG__from__normal_BUS3_MG-BUS4_MG-BUS9_MG.json,normal,BUS9_MG,30,90.1992,90.1992,0.0,False,0.1363588125007369,0.1363588125007369,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,152.37958466534087,144.31798466534087,-8.061599999999999,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS14_MG-BUS1_MG__from__pcc_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,pcc_failure,BUS14_MG-BUS1_MG,30,70.39023600000002,0.0,-70.39023600000002,True,0.1069653364358513,1.6470896954512435e-09,-0.10696533478876159,True,6.0,0.0,-6.0,0.0,1.0,1.0,93.9101154819416,76.35468693058232,-17.555428551359284,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS14_MG__from__pcc_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,pcc_failure,BUS14_MG,30,51.055893000000005,51.055893000000005,0.0,False,0.06887275614444,0.06887275614444,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,87.50825591534091,87.50825591534091,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS1_MG-BUS2_MG__from__pcc_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,pcc_failure,BUS1_MG-BUS2_MG,30,74.93430000000001,0.0,-74.93430000000001,True,0.138397198300428,2.0214282625992536e-09,-0.1383971962789997,True,6.0,0.0,-6.0,0.0,1.0,1.0,109.21591231395426,137.6104032343864,28.394490920432148,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS1_MG__from__pcc_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,pcc_failure,BUS1_MG,30,19.334343,19.334343,0.0,False,0.0380925802914113,0.0380925802914113,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,8.178101066600668,8.178101066600659,-8.881784197001252e-15,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS2_MG__from__pcc_failure_BUS14_MG-BUS1_MG-BUS2_MG.json,pcc_failure,BUS2_MG,30,55.599957,55.599957,0.0,False,0.1003046180090166,0.1003046180090166,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,149.73169775534092,143.50974933642289,-6.221948418918032,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS3_MG-BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS3_MG-BUS4_MG,30,379.389462,0.0,-379.389462,True,0.5948811222370772,0.0004038625750712,-0.594477259662006,True,6.0,0.0,-6.0,0.0628834988422386,1.0,0.9371165011577614,223.7318474306818,287.588997426,63.857149995318196,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS3_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS3_MG,30,261.71586,261.71586,0.0,False,0.4354237334769297,0.4354237334769297,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,96.3190406653409,95.3544806653409,-0.9645600000000059,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS4_MG-BUS9_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS4_MG-BUS9_MG,30,237.84100200000003,0.0,-237.84100200000003,True,0.3573063120782024,0.0043135234486614,-0.352992788629541,True,6.0,0.0,-6.0,0.0,1.0,1.0,245.9250938306818,287.1796559233409,41.254562092659086,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS4_MG,30,143.131842,143.131842,0.0,False,0.2209474995774653,0.2209474995774653,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,160.12232516534092,160.12232516534092,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,pcc_failure_BUS9_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS9_MG,30,94.70916000000004,94.70916000000004,0.0,False,0.136358812500737,0.136358812500737,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,148.35231266534092,142.12267975334092,-6.229632912,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS14_MG-BUS1_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG.json,renewable_shortfall,BUS14_MG-BUS1_MG,30,68.3790864,0.0,-68.3790864,True,0.1069653364358514,0.0,-0.1069653364358514,True,6.0,0.0,-6.0,0.0,1.0,1.0,143.57591956035358,115.65092582975976,-27.924993730593826,False,
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS14_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG.json,renewable_shortfall,BUS14_MG,30,49.59715320000001,49.59715320000001,0.0,False,0.06887275614444,0.06887275614444,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,87.72253736534091,87.72253736534091,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG.json,renewable_shortfall,BUS1_MG-BUS2_MG,30,72.79332000000001,0.0,-72.79332000000001,True,0.138397198300428,0.0,-0.138397198300428,True,6.0,0.0,-6.0,0.0,1.0,1.0,162.08867659611766,132.51829274099913,-29.570383855118536,False,
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG.json,renewable_shortfall,BUS1_MG,30,18.7819332,18.7819332,0.0,False,0.0380925802914113,0.0380925802914113,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,81.57859701839816,77.73900755007067,-3.839589468327489,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG.json,renewable_shortfall,BUS2_MG,30,54.0113868,54.0113868,0.0,False,0.1003046180090167,0.1003046180090167,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,152.7637966933409,144.3223664053409,-8.44143028800002,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS3_MG-BUS4_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG.json,renewable_shortfall,BUS3_MG-BUS4_MG,30,388.5345368,38.049264,-350.4852728,True,0.6268345460636764,0.0989398234348472,-0.5278947226288292,True,6.0,6.0,0.0,0.0120679425853068,0.903251618308556,0.8911836757232493,220.20878270782464,240.724888509,20.51610580117537,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS3_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG.json,renewable_shortfall,BUS3_MG,30,254.238264,254.238264,0.0,False,0.4354237334769297,0.4354237334769297,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,99.3651104653409,92.32555046534092,-7.03955999999998,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS4_MG-BUS9_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG.json,renewable_shortfall,BUS4_MG-BUS9_MG,30,231.0455448,0.0,-231.0455448,True,0.3573063120782023,0.0030038842360623,-0.35430242784214,True,6.0,0.0,-6.0,0.0,1.0,1.0,246.2760968618929,319.93145059334086,73.65535373144795,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS4_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG.json,renewable_shortfall,BUS4_MG,30,139.04236079999998,139.04236079999998,0.0,False,0.2209474995774653,0.2209474995774653,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,185.0227700653409,170.2770755533409,-14.745694512,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,renewable_shortfall_BUS9_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG.json,renewable_shortfall,BUS9_MG,30,92.003184,92.003184,0.0,False,0.136358812500737,0.136358812500737,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,153.3540554653409,139.425639,-13.928416465340916,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS14_MG-BUS1_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG.json,storm_forced_islanding,BUS14_MG-BUS1_MG,30,79.10521759999999,0.0,-79.10521759999999,True,0.1069653364358513,1.019279505293691e-08,-0.10696532624305624,True,6.0,0.0,-6.0,0.0,1.0,1.0,36.8209406478065,61.79384158576937,24.97290093796287,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS14_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG.json,storm_forced_islanding,BUS14_MG,30,57.3770988,57.3770988,0.0,False,0.06887275614444,0.06887275614444,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,28.05117445025948,28.05117445025948,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG.json,storm_forced_islanding,BUS1_MG-BUS2_MG,30,84.21188,0.0,-84.21188,True,0.138397198300428,1.4323208734519189e-08,-0.13839718397721926,True,6.0,0.0,-6.0,0.0,1.0,1.0,32.00229990538202,55.02051513186563,23.018215226483612,True,max_customers_unserved_positive
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG.json,storm_forced_islanding,BUS1_MG,30,21.7281188,21.7281188,0.0,False,0.0380925802914113,0.0380925802914113,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,8.769766197547025,8.769766197547018,-7.105427357601002e-15,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG.json,storm_forced_islanding,BUS2_MG,30,62.48376119999999,62.48376119999999,0.0,False,0.1003046180090166,0.1003046180090166,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,23.232533707834996,23.232533707834996,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS3_MG-BUS4_MG,30,443.4052032,263.2509211999999,-180.15428200000014,True,0.6486656798531012,0.5277191729073107,-0.12094650694579046,True,6.0,6.0,0.0,0.0254224601632324,0.421390562647194,0.3959681024839616,124.60405432626068,137.20335529999997,12.59930097373929,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS3_MG,30,294.118776,294.118776,0.0,False,0.4354237334769295,0.4354237334769295,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,73.999053,73.999053,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS4_MG-BUS9_MG,30,267.2879832,0.4227451999999871,-266.865238,True,0.3573063120782023,0.1447094230658155,-0.2125968890123868,True,6.0,6.0,0.0,0.0,0.9984183905503764,0.9984183905503764,93.87457409384176,142.8869363,49.012362206158244,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS4_MG,30,160.8529272,160.8529272,0.0,False,0.2209474995774653,0.2209474995774653,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,53.670123826260664,53.670123826260664,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case14_ieee,pglib_case14_adapted,storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS9_MG,30,106.435056,106.435056,0.0,False,0.1363588125007369,0.1363588125007369,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,40.204450267581095,40.204450267581095,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
